id,source_situation,source_emotion_big,source_emotion_small,source_dialogue,diary,summary
train_108,"대인관계(부부, 자녀)",기쁨,느긋,아이가 공부는 못하지만 운동은 되게 잘해서 다행이야. 아이가 공부보다 운동을 잘해서 안도하고 계시는군요. 무엇 때문에 그렇게 생각하실까요? 애들은 책상에 앉아서 공부하는 것보다 건강한 게 중요하다고 생각하거든. 자식에게 있어 건강이 가장 중요한 요소라고 생각하시는군요. 아이가 운동을 잘하는 만큼 좋아도 하나요? 잘하기도 하지만 누구보다 좋아하는 것 같아. 그래서 지금은 여러 운동을 최대한 많이 시켜보려고 해. 아이가 좋아하는 일을 많이 시켜줄 수 있는 부모가 되고자 결심하셨군요.,"오늘 아이가 운동하는 모습을 보니까 정말 기쁘더라. 공부는 좀 부족해도 운동을 잘하는 모습이 너무 자랑스러워. 아이가 좋아하는 운동을 많이 시켜주고 싶어서 여러 가지를 시도해보려고 해. 건강하게 자라는 모습이 가장 중요하니까, 앞으로도 계속 응원해줄 거야.",1. 아이가 운동장에서 신나게 뛰어놀고 있다. 2. 밝은 햇살 아래에서 아이의 웃음소리가 가득하다. 3. 운동하는 모습이 건강하고 활기차 보인다.
train_119,"대인관계(부부, 자녀)",분노,짜증내는,아이가 아빠와는 이야기를 별로 안 해. 난 아이와 대화하고 싶은데. 자녀분이 아빠와 소통이 잘되지 않아서 속상하셨나 봐요. 게임에 빠져서 불러도 대답을 잘 안 하네. 자꾸 게임만 해서 문제야. 자녀분이 게임을 많이 해서 걱정이 많으시겠어요. 게임 그만하라고 하면 짜증만 내지. 어떻게 다그쳐야 할지 고민이야. 아이와의 소통에 대해 고민이 많이 되겠어요.,"요즘 아이가 아빠랑은 잘 이야기 안 하네. 나랑은 대화하고 싶은데, 게임에 빠져서 불러도 대답을 잘 안 해. 게임 그만하라고 하면 짜증만 내고, 어떻게 다그쳐야 할지 고민이야. 아이와 소통하는 게 이렇게 힘든 줄 몰랐어.",1. 아이가 게임에 몰두해 있는 모습이 보인다. 2. 방 안은 게임 소리로 가득 차 있다. 3. 아이의 표정은 짜증이 가득해 보인다.
train_121,"연애,결혼,출산",당황,죄책감의,아이가 조산으로 태어났어. 아이한테 정말 미안해. 아이가 조산으로 태어나 아이에게 미안하군요. 내가 몸 관리를 잘못한 거 같아 죄책감이 들어. 아이에게 죄책감을 느끼지 않으려면 어떻게 해야 할까요? 아이가 건강하게 병원에서 퇴원하면 정말 잘 키울 거야. 건강하게 자라도록 열심히 노력해야지. 아이를 위해 정성을 다하는 만큼 건강히 자랄 거에요. 응원할게요.,"오늘 아이가 조산으로 태어난 걸 생각하니 마음이 아프네. 내가 몸 관리를 잘 못한 것 같아서 미안한 마음이 들어. 그래도 아이가 건강하게 퇴원하면 정말 잘 키울 거야. 아이를 위해 정성을 다할 거고, 건강하게 자라도록 열심히 노력할 거야. 응원해줘서 고마워.",1. 아기가 병원 침대에서 조용히 누워 있다. 2. 작은 손가락이 가끔씩 움직이며 꿈꾸는 듯하다. 3. 병실의 조명이 부드럽게 아이의 얼굴을 감싸고 있다.
train_125,"연애,결혼,출산",기쁨,편안한,곧 둘째가 태어나는데 생각만큼 떨리진 않네. 이미 한 번 경험하셔서 마음이 놓이시나 봐요. 맞아. 의사 선생님도 잘 아는 분이라 믿음이 가거든. 아이가 태어나면 뭘 가장 하고 싶으세요? 우리 큰애랑 같이 사진 찍어두고 싶어. 앞으로 아이와 함께 즐거운 시간 보내시면 좋겠네요.,"둘째가 곧 태어난다니 설레기도 하고, 한편으론 마음이 놓이네. 큰애랑 사진도 찍고, 앞으로 아이와 함께 즐거운 시간 보내고 싶어. 생각보다 떨리지 않아서 다행이야. 의사 선생님도 믿을 수 있는 분이라 더 안심이 돼.",1. 큰애와 함께 사진을 찍기 위해 미소를 지으며 기다리고 있다. 2. 따뜻한 햇살이 방 안을 가득 채우고 있다. 3. 아이의 탄생을 기다리는 설렘이 가득한 모습이다.
train_130,"연애,결혼,출산",기쁨,기쁨,왜 다들 부모가 되는 것에 큰 의미를 두는지 알겠어. 왜 그렇게 생각하셨는지 이유를 여쭤보아도 될까요? 최근에 아이가 생겼는데 너무 예뻐. 내 삶에 의미가 생긴 기분이야. 아이가 생기고 나서 삶의 의미를 찾으셨군요. 응 삶에 의욕이 생겼어. 아이를 위해서라면 뭐든 할 수 있을 것 같아. 아이를 위해 최선을 다하겠다고 결심하셨군요.,"요즘 아이가 너무 예뻐서 매일매일 사랑스럽게 바라보게 돼. 아이가 내 삶에 의미를 주는 것 같아. 아이를 위해서라면 뭐든 할 수 있을 것 같은 기분이야. 이렇게 소중한 존재가 생기니, 매일매일이 새롭고 행복해.",1. 아기가 엄마의 품에서 편안하게 잠들어 있다. 2. 아이의 작은 손가락이 엄마의 손을 꼭 잡고 있다. 3. 방 안은 따뜻한 조명으로 아기의 얼굴을 부드럽게 감싸고 있다.
train_135,"대인관계(부부, 자녀)",상처,질투하는,우리 애는 나보다 아빠를 더 좋아해. 아빠를 더 좋아해서 싫으신가요? 그건 아닌데 내가 더 자기를 위해 해준 게 많은데 잠깐 보는 아빠를 더 좋아하니 질투 나지. 엄마를 더 좋아하게 하려면 어떻게 하면 될까요? 그냥 예뻐 만하고 잔소리를 안 하면 될 거야. 그렇게 하면 되는군요. 간단하긴 하네요.,"오늘 애가 아빠를 더 좋아한다고 하더라. 내가 더 많이 챙겨주고 사랑해주는데, 아빠를 잠깐 보는 것만으로도 그렇게 좋아하니 질투가 나네. 예쁘게 대해주고 잔소리 안 하면 더 좋아할 수 있다고 하니, 그렇게 해봐야겠다.",1. 아이가 아빠를 보며 환하게 웃고 있다. 2. 엄마가 아이를 바라보며 질투 섞인 미소를 짓고 있다. 3. 따뜻한 햇살이 방 안을 부드럽게 감싸고 있다.
train_137,"대인관계(부부, 자녀)",당황,한심한,우리 아이가 매일 티브이만 봐서 걱정이야. 티브이만 보는 아이가 걱정스러우신가 봐요. 시간이 있을 때 책도 읽고 그러면 좋겠는데 온종일 티브이만 봐. 아이가 읽었으면 하는 책이 있으신가요? 응. 나는 세계 명작을 읽히고 싶어. 오늘부터라도 내가 먼저 읽는 모습을 보여줘야겠어. 멋진 생각이세요. 책 읽는 아빠를 보면 아이도 티브이를 끄고 책을 집어 들 거예요.,"오늘 아이가 티브이만 보고 있어서 걱정이 됐어. 책도 읽고 다른 것들도 해보면 좋겠는데, 티브이 앞에만 앉아 있더라. 그래서 내가 먼저 책을 읽어주기로 했어. 아이가 나를 보고 책을 집어 들면 좋겠어. 아빠가 책 읽는 모습을 보여주면 아이도 따라 할 거야.","1. 아이가 소파에 앉아 티브이를 보고 있다.  
2. 방 안은 조용하고, 티브이에서 나오는 소리만 가득하다.  
3. 엄마가 책을 들고 아이에게 보여주려는 모습이 보인다."
train_140,"대인관계(부부, 자녀)",불안,불안,요즘 아들이 나랑 대화하려고 하지 않아 불안해. 대화를 안 한 지 오래되셨나 봐요? 아니. 최근 한 달 정도 된 거 같아. 아들한테 무슨 나쁜 일이 있는 건 아닐까? 한 달이면 꽤 오랜 시간이 지났네요. 계속 지켜보실 건가요? 아들이 관심 있는 걸 찾아서 같이 하면서 자연스럽게 대화해 봐야 할 거 같아. 좋은 생각이세요. 꼭 좋은 결과 있으실 거예요.,요즘 아들이 나랑 대화하려고 하지 않아서 좀 불안했어. 한 달 정도 대화를 안 한 것 같아. 아들이 무슨 나쁜 일이 있는 건 아닐까 걱정했지. 그래서 아들이 좋아하는 걸 찾아서 같이 해보려고 해. 자연스럽게 대화도 할 수 있을 것 같아.,"1. 아들이 나와 대화하지 않고 조용히 시간을 보내고 있다. 2. 방 안은 조용하고, 아들의 표정은 조금 어두워 보인다. 3. 아들이 좋아하는 장난감이 방 한쪽에 놓여 있다."
train_145,"대인관계(부부, 자녀)",기쁨,흥분,우리 아들 장기자랑 정말 대단했어! 장기자랑이 어땠는데요? 춤추고 노래를 불렀는데 대상을 받았지 뭐야! 장기자랑에서 아들이 대상을 탄 것이 너무 기쁘시군요. 오늘은 소고기 외식이다! 즐거운 식사하시길 바라요.,오늘 아들이 장기자랑에서 춤추고 노래 부르더니 대상을 받았어! 무대 위에서 신나게 뛰어다니는 모습이 정말 자랑스러웠어. 그 모습 보니까 너무 기쁘더라. 오늘은 소고기 외식도 하기로 했어. 아들이 좋아하는 고기 먹으면서 기분 좋게 하루를 마무리할 거야.,"1. 아들이 무대에서 신나게 춤추고 노래 부르고 있다.  
2. 관객들이 박수치며 아들을 응원하고 있다.  
3. 아들의 얼굴에 환한 미소가 가득하다."
train_149,"대인관계(부부, 자녀)",기쁨,안도,아들 녀석 때문에 온 집안이 난리였어. 무슨 일이에요? 좀 더 자세히 설명해 주시겠어요? 아들이 코로나 검사를 받고 왔는데 다행히 음성이 나왔다고 하네. 깜짝 놀라셨겠어요. 정말 다행이에요. 그래도 아직 가슴이 떨려. 음성 결과가 나왔으니 안심하세요. 자녀분도 많이 놀라셨겠어요.,"오늘 아들이 코로나 검사 받고 왔는데, 다행히 음성이 나왔어. 정말 깜짝 놀랐지. 가슴이 떨리긴 했지만, 이제는 안심이 돼. 아들이 놀라서 그런지, 얼굴이 좀 어두웠던 것 같아. 그래도 음성 결과를 듣고 나니 마음이 한결 편해졌어.","1. 아들이 검사 결과를 기다리며 긴장한 모습이 떠오른다. 2. 음성 결과를 듣고 안도의 한숨을 내쉬는 아들의 표정이 인상적이다. 3. 집안이 조용해지고, 따뜻한 햇살이 방 안을 감싸고 있다."
train_150,"대인관계(부부, 자녀)",분노,악의적인,딸 때문에 짜증 나 죽겠어. 따님때문에 짜증이 나시는군요. 무슨 일이 있으세요? 자기 방을 치우라고 열 번은 넘게 얘기해도 일부러 안 치우고 더 어질러 놓고 나가. 매일 딸 방까지 치우시려니 정말 힘드시겠어요. 하루 날을 잡아서 각자 방을 치워 봐야겠어. 네. 그렇게 하면 좋겠네요.,"오늘 딸 방을 치우라고 열 번도 넘게 말했는데, 결국 더 어질러 놓고 나가버렸어. 정말 짜증나지만, 이렇게 힘든 날도 있겠지. 하루 날 잡아서 같이 방을 치워보자고 생각 중이야. 그래도 딸이 웃으면서 방에 들어오면 그 순간이 참 귀엽더라.",1. 딸이 방을 어질러 놓고 나가버린 모습이 눈에 선하다. 2. 방 안은 장난감과 옷들이 뒤섞여 있어 혼란스럽다. 3. 딸의 웃음소리가 방 안에 퍼지며 따뜻한 분위기를 만든다.
train_152,"대인관계(부부, 자녀)",기쁨,편안한,어제 마트에 딸이랑 같이 갔는데 정말 편했어. 딸이랑 즐겁게 다녀오셨나 봐요.  무거운 짐도 다 들어 주고 계산도 빨라서 편했어. 딸이 대신 힘든 일을 해 주면 편하시겠어요.,"어제 마트에 딸이랑 같이 갔어. 딸이랑 즐겁게 다녀왔는데, 무거운 짐도 다 들어주고 계산도 빨리 끝났어. 딸이 힘든 일을 해주니까 정말 편했어. 그런 모습 보니까 뿌듯하더라.","1. 마트에서 엄마와 함께 장을 보는 딸의 모습이 보인다.  
2. 딸이 무거운 짐을 힘껏 들어 올리며 웃고 있다.  
3. 계산대에서 빠르게 계산을 마치는 모습이 따뜻한 분위기를 자아낸다."
train_154,"대인관계(부부, 자녀)",분노,안달하는,우리 딸이 너무 내 말을 안 듣고 자기 멋대로 해서 매일매일 싸우고 있어. 딸이 엄마 말을 안 들어서 너무 속상하시겠어요. 참고 기다려 주면 착한 딸로 돌아올 수 있을까? 참고 기다리면 딸이 돌아올까 고민이시군요. 이 문제로 상담을 해 주실 만한 분이 주변에 계실까요?,요즘 딸이 내 말을 잘 안 듣고 자기 멋대로 행동해서 매일 싸우고 있어. 속상한 마음이 가득하네. 그래도 참고 기다리면 착한 딸로 돌아올 수 있을까 고민해. 딸이 웃으면서 내 품에 안길 날을 기다려본다.,"1. 딸이 장난감을 가지고 놀며 혼자서 신나게 웃고 있다. 2. 엄마와의 대화 중에 딸의 표정이 불만 가득해 보인다. 3. 방 안은 장난감으로 어지럽혀져 있고, 엄마는 딸을 바라보며 고민에 잠겨 있다."
train_157,"대인관계(부부, 자녀)",당황,한심한,딸들이 공부는 안 하고 맨날 누워서 잠만 자는 모습만 보여 줘서 너무 한심해. 딸들의 나태한 모습을 보는 게 싫으시겠어요. 대화는 해 보셨나요? 노력해 봤지만 내 말을 듣는지 마는지 변하는 게 없어. 딸들의 무반응에 더 스트레스받으시겠어요. 잠은 밤에나 자야지 어린애들이 무슨 잠을 그렇게 많이 잔대. 딸들의 잠자는 습관에 불만이 많으시네요.,"딸들이 공부는 안 하고 맨날 누워서 잠만 자는 모습이 너무 한심해. 이렇게 나태하게 지내는 걸 보니 마음이 아프네. 밤에 자야 할 시간에 낮잠을 자고 있으니, 대체 언제 공부를 할까? 대화도 해보려고 했지만, 딸들은 무반응이야. 이렇게 잠만 자는 모습이 계속되면 걱정이 많아지네.","1. 딸들이 소파에 누워서 깊은 잠에 빠져 있다. 2. 방 안은 조용하고, 아이들의 고요한 숨소리가 들린다. 3. 햇살이 창문을 통해 들어와 아이들의 얼굴을 부드럽게 감싸고 있다."
train_163,"대인관계(부부, 자녀)",슬픔,실망한,우리 아이 때문에 정말 속상해. 아이에게 무슨 일이 있었나요? 미술 대회에서 상을 받지 못했다고 이제 그림 그리는 건 그만두겠다는 거야. 어떻게 한 번 못 받았다고 쉽게 포기하는지 정말 실망했어. 아이가 쉽게 포기하는 모습에 실망하셨군요.,오늘 아이가 미술 대회에서 상을 못 받아서 많이 속상해했어. 그림 그리는 걸 그만두겠다고 하더라. 한 번 못 받았다고 쉽게 포기하는 모습에 정말 실망했어. 그래도 다시 도전해보라고 응원해줘야겠어.,1. 아이가 미술 대회에서 상을 받지 못해 슬퍼하고 있다. 2. 아이의 얼굴에 실망감이 가득하다. 3. 아이가 그림 그리는 것을 포기하겠다고 말하고 있다.
train_174,"대인관계(부부, 자녀)",기쁨,안도,딸이 나랑 말을 안 해서 날 싫어하는 줄 알았어. 마음이 몹시 아프셨겠어요. 어떤 방법이 해결책이 될 수 있을까요? 힘들었는데 알고 보니 나 때문이 아니더라고. 딸과 대화를 많이 하려고. 다행이에요. 대화가 큰 도움이 되는군요!,"딸이 나랑 말을 안 해서 마음이 아팠어. 내가 뭘 잘못했나 고민했는데, 알고 보니 그게 아니더라고. 이제는 딸과 대화를 많이 하려고 해. 대화가 이렇게 큰 도움이 될 줄 몰랐어.",1. 엄마가 딸과 대화를 나누기 위해 노력하고 있다. 2. 딸의 표정이 점점 밝아지고 있다. 3. 따뜻한 분위기 속에서 서로의 마음을 나누고 있다.
