id,diary,summary,source
syn_dyn_111,"오늘은 아침부터 기분이 좋았어. 햇살이 창문으로 쏟아져 들어오고, 방 안은 따뜻한 노란 빛으로 가득 차 있었네. 아기를 욕조에 눕히고 부드러운 샴푸를 손에 덜어 머리를 감겨주기로 했어. 아기의 머리카락은 짙은 갈색이었고, 물에 젖어 부드럽게 흐르는 모습이 너무 귀여웠어. 

아기가 물속에서 작은 손으로 내 손을 잡고, 나를 바라보는 그 눈빛이 정말 사랑스러웠지. ""엄마, 더 해줘!""라는 듯이 웃고 있는 모습이 내가 이 순간을 얼마나 사랑하는지를 잘 보여줬어. 아기의 머리 위에 샴푸 거품이 하얗게 쌓이고, 그 거품들이 빛을 받아 반짝이는 게 너무 예뻤어. 

거품을 헹구고 나서 아기의 머리에서 물방울이 흐를 때마다, 나는 그 작은 존재가 얼마나 소중한지를 다시 한번 느꼈어. 머리를 감겨주는 동안 아기는 내게 신나게 웃어주고, 내 마음도 덩달아 행복해졌네. 이렇게 소중한 시간을 함께 보낼 수 있어 정말 감사한 하루야.","1. 아기의 짙은 갈색 머리카락이 물에 젖어 부드럽게 흐르는 모습이 귀여웠어.
2. 아기가 작은 손으로 내 손을 잡고 바라보는 눈빛이 사랑스러웠지.
3. ""엄마, 더 해줘!""라고 말하는 듯한 아기의 해맑은 웃음이 정말 예뻤어.
4. 아기의 머리 위에 쌓인 하얀 샴푸 거품이 빛을 받아 반짝였어.
5. 물방울이 아기의 머리에서 흐를 때마다 그 모습이 너무 소중했어.
6. 아기가 신나게 웃으며 나를 바라보는 모습이 덩달아 행복하게 만들었네.",synthetic
syn_dyn_32,"오늘 아기가 작은 손으로 테이블을 잡고 서서 균형을 잡으려 했어. 하얀 바닥 위에서 노란색 쪼리 신고 있는 발이 흔들리다가도, 아기가 웃으며 다시 일어나는 모습이 너무 귀여웠네. 그런 모습을 보니 내 마음도 따뜻해지고, 평화로운 시간 속에서 함께하는 행복을 느꼈어.","1. 아기가 작은 손으로 테이블을 잡고 서서 웃으며 다시 일어나는 모습이 너무 귀여웠다.
2. 노란색 쪼리를 신고 흔들리는 발이 앙증맞아 보였다.",synthetic
syn_dyn_119,"오늘 아기가 거울 앞에서 신나게 놀았어. 은은한 햇빛이 방 안을 가득 채우고, 아기는 작은 손으로 거울을 가리키며 다양한 표정을 따라 했네. 눈을 크게 뜨고 입을 쭉 내밀며, 나를 보고 웃는 모습이 정말 사랑스러웠어. 아기의 반짝이는 눈에는 호기심이 가득 차 있었고, 그 모습이 내 마음을 따뜻하게 해줬어. 거울 속 아기와 나, 두 개의 세상에서 서로를 바라보며 하루종일 이렇게 행복할 수 있다니, 정말 소중한 순간이야. 아기의 순수한 웃음이 나에게 힘을 주는 것 같아. 이렇게 작은 일상 속에서도 큰 기쁨을 느끼게 해주는 아기, 너는 정말 특별한 존재야.","1. 아기가 거울 앞에서 신나게 놀며 다양한 표정을 따라 하는 모습이 귀여워.
2. 작은 손으로 거울을 가리키며 눈을 크게 뜨고 입을 쭉 내밀고 웃는 모습이 사랑스럽다.
3. 아기의 반짝이는 눈에는 호기심이 가득 차 있어 정말 앙증맞아.
4. 거울 속 아기와 나를 바라보며 함께 웃는 모습이 행복해 보인다.
5. 아기의 순수한 웃음이 방 안을 가득 채우며 정말 사랑스럽고 특별해.",synthetic
train_441,오늘 딸이 머리를 감고 나서 머리카락을 치우지 않아서 좀 짜증났어. 어떻게 하면 딸이 머리카락을 잘 치울 수 있을까 고민했지. 딸한테 선물을 주면서 다시 이야기해보려고 해. 딸이 좋아하는 걸 주면 좀 더 잘 듣지 않을까 싶어.,1. 딸이 머리를 감고 나서 물기가 있는 머리카락이 흩어져 있다. 2. 작은 손이 머리카락을 치우지 않고 방 안에 널브러져 있다. 3. 엄마가 딸에게 선물을 주기 위해 미소를 지으며 다가가고 있다.,real
train_25,"코로나 때문에 집에만 있어서 답답할 텐데, 아들이 항상 밝아서 정말 고마워. 외출을 못 해도 아들이 웃으니까 나도 힘든 줄 모르고 웃게 되는 것 같아. 아들이 기특해서 선물이라도 해줘야겠어. 이렇게 함께 웃는 생활을 할 수 있어서 정말 다행이야.",1. 아들이 환하게 웃으며 나를 바라보고 있다. 2. 집 안은 따뜻한 분위기로 가득 차 있다. 3. 아들의 밝은 표정이 코로나의 우울함을 잊게 해준다.,real
train_264,"아기를 출산하고 나서 건강이 걱정돼서 마음이 불안했어. 검사 결과는 괜찮았지만, 혹시나 하는 마음에 의사 선생님께 꼭 물어봐야겠다고 생각했어. 아기가 건강하다는 말을 듣고 싶어서 마음이 조마조마하네. 의사 선생님께서 아기 건강에 대해 잘 말씀해 주셨으면 좋겠어.",1. 아기를 품에 안고 의사 선생님을 기다리고 있다. 2. 불안한 마음을 달래기 위해 깊은 숨을 쉬고 있다. 3. 병원 대기실의 조명이 부드럽게 아기를 감싸고 있다.,real
syn_dyn_186,"오늘은 키즈카페에 갔어. 볼풀장에서 주황색과 파란색 공들이 가득한 공간에서 아기가 즐겁게 놀고 있네. 공들이 튕기고, 아기는 그 속에서 웃으며 뛰어다니는 모습이 너무 사랑스러워. 나도 모르게 미소가 지어졌어. 육아의 어려움 속에서 이렇게 아기가 행복해하는 모습을 보니까 마음이 따뜻해지네. 뒷짐을 진 채로 바라보며, 조금의 인내가 필요한 순간들이지만 이런 행복한 순간들이 그걸 잊게 만들어. 오늘도 아기와 함께하는 시간이 소중해.","1. 주황색과 파란색 공들 속에서 아기가 해맑게 웃으며 뛰어다니는 모습이 사랑스러워.
2. 볼풀장에서 공들이 튕기는 소리와 함께 아기의 즐거운 웃음소리가 퍼지네.
3. 뒷짐을 지고 바라보는 모습이 앙증맞고 귀여워.
4. 아기가 공을 던지며 신나게 놀고 있는 모습이 너무 사랑스럽다.
5. 아기의 밝은 표정이 나도 모르게 미소 짓게 만들어.",synthetic
syn_dyn_272,"오늘 아기가 식탁에서 빨간 사과를 한 입 베어물며 환한 미소를 지었어. 작은 손으로 과일을 쥐고, 주황색 의자에 앉아 있는 모습이 정말 사랑스러워. 그 모습을 보니 나도 저절로 행복해졌네. 평화로운 이 순간이 늘 계속되면 좋겠어.","1. 아기가 빨간 사과를 한 입 베어물며 환한 미소를 지었어.
2. 주황색 의자에 앉아 작은 손으로 과일을 쥐고 있는 모습이 정말 사랑스러워.",synthetic
syn_dyn_13,"오늘 아기랑 너무 평화로운 시간을 보냈어. 아기가 부드러운 하늘색 담요 위에 누워 있고, 작은 손으로 젖병을 꼭 쥐고 있는 모습이 정말 귀여웠어. 아기의 입술은 젖병을 물고 살짝 벌어져 있어서, 그 귀여운 모습에 나도 모르게 미소가 지어졌네. 

창문으로 들어오는 햇살 때문에 방안이 따뜻하게 물들고, 아기 옆에 놓인 작은 곰인형도 함께 빛나고 있었어. 아기는 편안하게 눈을 감고, 가끔씩 젖병을 빨면서 코를 골기도 했어. 그런 모습이 너무 사랑스러워서, 그냥 바라보고만 있어도 행복했어. 

내가 마주한 이 평화로운 순간이 영원했으면 좋겠다는 생각이 들기도 했어. 아기와의 이런 소소한 일상이 나에게 정말 소중하다는 걸 다시 한번 느꼈네. 아무런 걱정 없이 함께하는 이 시간이 계속되기를 바라면서, 오늘 하루도 조용히 마무리해봐야겠어.","1. 아기가 부드러운 하늘색 담요 위에 누워 있는 모습이 너무 귀엽다.
2. 작은 손으로 젖병을 꼭 쥐고 있는 아기의 모습이 사랑스럽다.
3. 아기의 입술이 젖병을 물고 살짝 벌어진 모습이 앙증맞다.
4. 창문으로 들어오는 햇살에 반짝이는 작은 곰인형이 귀엽다.
5. 아기가 편안하게 눈을 감고 있는 모습이 해맑다.
6. 젖병을 빨면서 가끔씩 코를 고는 아기의 모습이 사랑스럽다.
7. 아기를 바라보는 내 마음이 따뜻해지는 순간이다.
8. 소소한 일상이 아기와 함께하는 모습이 정말 소중하다.",synthetic
train_265,"오늘 아이가 아프다고 해서 병원에 급하게 갔어. 원래 잔병치레가 많은 아이라 걱정이 많이 되더라. 병원에서 기다리는 동안 아이의 손을 꼭 잡고 있었는데, 아픈 모습이 너무 안쓰러웠어. 건강한 식단으로 더 잘 챙겨줘야겠다는 생각이 들었어.","1. 병원 대기실에서 아이가 아픈 모습으로 앉아 있다.
2. 엄마가 아이의 손을 따뜻하게 잡고 있다.
3. 주변에 병원 장비와 대기 의자가 보인다.",real
val_6,"오늘 딸이 나한테 왜 이렇게 못생기게 낳았냐고 화를 내더라. 그 말 듣고 정말 속상했어. 내 눈에는 세상에서 제일 예쁜 딸인데, 그런 말을 하니까 마음이 아프더라. 그래서 더 많이 사랑해주고 싶어. 어떻게 하면 딸이 자신을 사랑할 수 있을까 고민했어.","1. 딸이 화난 표정으로 나를 바라보고 있다.
2. 방 안은 따뜻한 조명 아래에서 조용한 분위기가 감돈다.
3. 엄마가 딸을 안아주며 사랑한다고 속삭이고 있다.",real
syn_dyn_211,"오늘은 아기랑 분수대로 나갔어. 햇살이 따뜻하게 내리쬐고, 파란 하늘 아래에서 물줄기들이 반짝반짝 빛나고 있었지. 아기는 분수 앞에 서서 물이 튀는 걸 보며 눈이 반짝거렸어. 물방울들이 햇빛에 반사돼서 무지개 색깔로 변하는 모습이 너무 예뻤어.

아기가 손을 내밀어 물줄기를 맞으려 하니까, 나는 그 모습이 너무 귀여워서 웃음이 나왔네. 아기가 물이 튀는 소리를 듣고는 깔깔거리며 웃었어. 그 소리가 마치 작은 음악처럼 들렸어. 분수 주변에는 사람들이 많았지만, 아기와 나만의 세상처럼 느껴졌어.

물을 손으로 만지려다 미끄러진 아기가 깔깔거리며 다시 일어서는 모습이 정말 사랑스러웠어. 시원한 물줄기에 아기가 반짝이는 눈을 빛내며 행복해하는 모습은 정말 잊지 못할 것 같아. 이런 작은 순간들이 소중하다는 걸 다시 한 번 느꼈어. 오늘도 아기와 함께한 시간 덕분에 나는 더 행복해졌네.","1. 아기가 분수 앞에 서서 눈이 반짝이며 물줄기를 바라보고 있어.
2. 손을 내밀어 물줄기를 맞으려는 모습이 정말 귀여워.
3. 아기가 물소리를 듣고 깔깔거리며 웃고 있는 모습이 사랑스러워.
4. 물을 손으로 만지려다 미끄러진 아기가 다시 일어나는 모습이 앙증맞아.
5. 시원한 물줄기에 아기가 반짝이는 눈으로 행복해하고 있어.
6. 분수 주변에서 아기와 나만의 세상처럼 느껴지는 순간이 소중해.",synthetic
train_255,"요즘 딸이 밥을 잘 안 먹어서 걱정이야. 그래서 음식과 건강에 대한 다큐멘터리를 보여주기로 했어. 딸이 그걸 보면서 건강과 식사의 중요성을 알았으면 좋겠어. 밥을 안 먹는 모습이 안쓰럽기도 하고, 건강이 걱정되네.",1. 딸이 식탁에 앉아 밥을 앞에 두고 고민하는 모습이 보인다. 2. 화면에는 음식과 건강에 대한 다큐멘터리가 흘러나오고 있다. 3. 딸의 눈빛이 호기심으로 가득 차 있다.,real
train_474,출산하고 아기랑 눈 맞춤을 하니까 눈물이 펑펑 나왔어. 아기의 눈을 보니 정말 행복하고 신기한 경험이었어. 아기를 바라보면서 이렇게 감정이 넘치는 순간이 있다는 게 참 소중하네.,"1. 아기가 엄마와 눈을 맞추며 순수한 표정을 짓고 있다.
2. 엄마의 눈가에 맺힌 눈물이 아기의 얼굴을 더욱 빛나게 한다.
3. 따뜻한 방 안에서 두 사람의 감정이 서로를 감싸고 있다.",real
train_209,"오늘 아기를 돌보는 게 너무 힘들었어. 아기가 울 때마다 가슴이 철렁 내려앉고, 어떻게 해야 할지 모르겠더라. 내가 낳은 아기인데도 이렇게 불안한 기분이 드는 건 처음이야. 누군가 도와줬으면 좋겠다는 생각이 자꾸 들어.",1. 아기가 울고 있어 엄마의 마음이 무겁다. 2. 방 안은 조용하지만 긴장감이 감돈다. 3. 아기의 작은 손이 엄마의 손을 꼭 잡고 있다.,real
syn_dyn_191,오늘 키즈카페에서 초록색 미끄럼틀을 타는 아기를 봤어. 미끄럼틀 끝에서 웃으며 뛰어내리는 모습이 너무 귀여웠네. 아기가 내게 손을 흔들며 다시 타러 가는 모습이 정말 사랑스러웠어. 이렇게 행복한 순간이 계속되면 좋겠어!,"1. 초록색 미끄럼틀에서 웃으며 뛰어내리는 아기의 모습이 정말 귀여웠다.
2. 손을 흔들며 다시 타러 가는 아기의 사랑스러운 모습이 인상적이었다.",synthetic
syn_dyn_86,"오늘은 너가 인형에게 젖병을 먹이는 모습을 봤어. 하늘색 인형을 꼭 껴안고, 작은 손으로 젖병을 조심스럽게 위치시키는 모습이 정말 귀여웠네. 너의 표정은 진지하면서도 행복해 보여서 나도 기분이 좋았어. 이런 평화로운 순간들이 쌓여서 우리의 일상이 더 특별해지는 것 같아.","1. 하늘색 인형을 꼭 껴안고 젖병을 조심스럽게 위치시키는 모습이 정말 귀여워.
2. 진지하면서도 행복한 표정이 사랑스러워.",synthetic
train_270,"오늘 아들이랑 스크린 야구장 가기로 했는데, 아들이 아직 집에 안 와서 걱정이네. 아침에 신신당부했는데, 아들이 잘 알겠다 했거든. 그래서 더 기다려지는데, 혹시 무슨 일이 있는 건 아닐까 걱정이 돼. 빨리 연락해봐야겠다.","1. 아들이 스크린 야구장에 가기 위해 집을 나서길 기다리고 있다.
2. 아침에 나눈 대화가 머릿속에 맴돌고 있다.
3. 불안한 마음으로 아들의 귀가를 기다리고 있다.",real
syn_dyn_289,"오늘 마당에서 물놀이를 했어. 파란 플라스틱 풀에 발을 담그고, 물방울이 튀어오르면 깔깔 웃네. 햇살이 따뜻하게 비추고, 초록 잔디 위에서 뒹굴며 신나게 노는 모습이 너무 귀여워. 이런 순간들이 육아의 힘든 날들을 잊게 해주네. 사랑스럽고 소중한 시간 같아.","1. 파란 플라스틱 풀에 발을 담그고 물방울이 튀어오르자 깔깔 웃는 모습이 너무 귀여워.
2. 초록 잔디 위에서 신나게 뒹굴며 놀고 있는 모습이 사랑스럽고 앙증맞아.",synthetic
syn_dyn_105,"오늘은 목욕을 마친 너의 모습이 너무 귀여워서, 웃음이 절로 나왔어. 하늘색 수건을 뒤집어쓰고, 작은 머리 위에 살짝 얹은 모습이 마치 작은 요정 같았네. 너는 수건을 흔들며 장난스럽게 나를 바라보았고, 그 눈빛이 정말 사랑스러웠어. 물방울이 맺힌 너의 뺨과, 보드라운 피부가 햇살에 반짝였지. 그냥 네 곁에 앉아, 너의 그 한순간을 간직하고 싶었어. 이렇게 소중한 시간을 함께할 수 있어 정말 행복해. 너와 나, 이 순간을 절대 잊지 않을 거야.","1. 하늘색 수건을 뒤집어쓴 모습이 마치 작은 요정 같아 귀여워.
2. 수건을 흔들며 장난스럽게 나를 바라보는 눈빛이 사랑스럽다.
3. 물방울이 맺힌 뺨이 햇살에 반짝여서 정말 예쁘다.
4. 보드라운 피부가 촉촉하게 빛나는 모습이 사랑스럽다.
5. 목욕 후 너의 해맑은 표정이 정말 귀여워.",synthetic
syn_dyn_261,"오늘은 오후에 블록 놀이를 했어. 아기가 높게 쌓은 블록을 뚫어져라 바라보는 모습이 너무 귀여웠네. 알록달록한 블록이 마치 작은 성처럼 세워져 있었고, 그 위에서 아기는 반짝이는 눈으로 세상을 바라보는 것 같았어. 붉은색 블록이 제일 위에 있었고, 파란색과 노란색 블록이 그 아래를 받치고 있었지. 

아기가 손으로 한 블록을 조심스럽게 만지며, ""이거 내 거야""라는 듯이 미소를 지었어. 그 순간, 내가 얼마나 애틋한 마음으로 이 아이를 지켜보고 있는지 새삼 느꼈지. 작은 손가락이 블록을 톡톡 건드릴 때마다, 세상의 모든 것이 그 순간에 멈춘 듯한 기분이었어. 

아기의 미소가 내 마음을 따뜻하게 감싸주었고, 그 모습이 너무 소중해 보였어. 저렇게 작은 존재가 내 곁에 있다는 게 신기하고도 행복한 일이야. 아기가 블록을 다시 조심히 쌓으려는 모습을 보며, 이 즐거운 순간이 영원히 계속되기를 바랐어.","1. 아기가 높게 쌓은 블록을 뚫어져라 바라보는 모습이 너무 귀여워.
2. 알록달록한 블록이 작은 성처럼 세워져 있어 아기가 반짝이는 눈으로 바라보고 있어.
3. 붉은색 블록이 제일 위에 놓여 있고, 그 아래에 파란색과 노란색 블록이 있네.
4. 아기가 손으로 블록을 조심스럽게 만지며 미소를 지었어.
5. 작은 손가락이 블록을 톡톡 건드릴 때마다 모습이 사랑스러워.
6. 아기의 미소가 너무 따뜻하고 소중하게 느껴져.
7. 아기가 블록을 다시 조심히 쌓으려는 모습이 앙증맞아.
8. 블록 놀이에 집중하는 아기의 표정이 해맑아 보여.",synthetic
